Date,Depth,depth,Temp,Salinity
2024-05-11 12:01:00,30,水温(30m),8.4,
2024-05-11 12:01:00,40,水温(40m),7.9,
2024-05-11 13:01:00,10,水温(10m),9.5,
2024-05-11 13:01:00,20,水温(20m),8.8,
2024-05-11 13:01:00,30,水温(30m),8.4,
2024-05-11 13:01:00,40,水温(40m),7.9,
2024-05-11 14:01:00,10,水温(10m),9.7,
2024-05-11 14:01:00,20,水温(20m),8.9,
2024-05-11 14:01:00,30,水温(30m),8.4,
2024-05-11 14:01:00,40,水温(40m),8.1,
2024-05-11 15:01:00,10,水温(10m),9.6,
2024-05-11 15:01:00,20,水温(20m),8.6,
2024-05-11 15:01:00,30,水温(30m),8.3,
2024-05-11 15:01:00,40,水温(40m),7.8,
2024-05-11 16:01:00,10,水温(10m),9.4,
2024-05-11 16:01:00,20,水温(20m),8.5,
2024-05-11 16:01:00,30,水温(30m),8.3,
2024-05-11 16:01:00,40,水温(40m),7.8,
2024-05-11 17:01:00,10,水温(10m),9.3,
2024-05-11 17:01:00,20,水温(20m),8.5,
2024-05-11 17:01:00,30,水温(30m),8.4,
2024-05-11 17:01:00,40,水温(40m),8.2,
2024-05-11 18:01:00,10,水温(10m),9.1,
2024-05-11 18:01:00,20,水温(20m),8.5,
2024-05-11 18:01:00,30,水温(30m),8.4,
2024-05-11 18:01:00,40,水温(40m),7.3,
2024-05-11 19:01:00,10,水温(10m),9.0,
2024-05-11 19:01:00,20,水温(20m),8.5,
2024-05-11 19:01:00,30,水温(30m),8.3,
2024-05-11 19:01:00,40,水温(40m),7.1,
2024-05-11 20:01:00,10,水温(10m),9.1,
2024-05-11 20:01:00,20,水温(20m),8.5,
2024-05-11 20:01:00,30,水温(30m),8.1,
2024-05-11 20:01:00,40,水温(40m),7.2,
2024-05-11 21:01:00,10,水温(10m),9.5,
2024-05-11 21:01:00,20,水温(20m),8.5,
2024-05-11 21:01:00,30,水温(30m),8.3,
2024-05-11 21:01:00,40,水温(40m),7.2,
2024-05-11 22:01:00,10,水温(10m),9.3,
2024-05-11 22:01:00,20,水温(20m),8.5,
2024-05-11 22:01:00,30,水温(30m),8.1,
2024-05-11 22:01:00,40,水温(40m),7.2,
2024-05-11 23:01:00,10,水温(10m),9.1,
2024-05-11 23:01:00,20,水温(20m),8.5,
2024-05-11 23:01:00,30,水温(30m),8.2,
2024-05-11 23:01:00,40,水温(40m),7.3,
2024-05-12 00:01:00,10,水温(10m),9.3,
2024-05-12 00:01:00,20,水温(20m),8.6,
2024-05-12 00:01:00,30,水温(30m),8.3,
2024-05-12 00:01:00,40,水温(40m),7.2,
2024-05-12 01:01:00,10,水温(10m),9.5,
2024-05-12 01:01:00,20,水温(20m),8.6,
2024-05-12 01:01:00,30,水温(30m),8.4,
2024-05-12 01:01:00,40,水温(40m),7.4,
2024-05-12 02:01:00,10,水温(10m),9.4,
2024-05-12 02:01:00,20,水温(20m),8.8,
2024-05-12 02:01:00,30,水温(30m),8.4,
2024-05-12 02:01:00,40,水温(40m),7.7,
2024-05-12 03:01:00,10,水温(10m),9.5,
2024-05-12 03:01:00,20,水温(20m),8.7,
2024-05-12 03:01:00,30,水温(30m),8.4,
2024-05-12 03:01:00,40,水温(40m),7.4,
2024-05-12 04:01:00,10,水温(10m),9.8,
2024-05-12 04:01:00,20,水温(20m),8.8,
2024-05-12 04:01:00,30,水温(30m),8.4,
2024-05-12 04:01:00,40,水温(40m),7.6,
2024-05-12 05:01:00,10,水温(10m),9.9,
2024-05-12 05:01:00,20,水温(20m),8.9,
2024-05-12 05:01:00,30,水温(30m),8.4,
2024-05-12 05:01:00,40,水温(40m),7.3,
2024-05-12 06:01:00,10,水温(10m),9.9,
2024-05-12 06:01:00,20,水温(20m),9.6,
2024-05-12 06:01:00,30,水温(30m),8.7,
2024-05-12 06:01:00,40,水温(40m),8.0,
2024-05-12 07:01:00,10,水温(10m),9.9,
2024-05-12 07:01:00,20,水温(20m),9.3,
2024-05-12 07:01:00,30,水温(30m),8.4,
2024-05-12 07:01:00,40,水温(40m),7.9,
2024-05-12 08:01:00,10,水温(10m),9.7,
2024-05-12 08:01:00,20,水温(20m),9.1,
2024-05-12 08:01:00,30,水温(30m),8.4,
2024-05-12 08:01:00,40,水温(40m),7.9,
2024-05-12 09:01:00,10,水温(10m),9.6,
2024-05-12 09:01:00,20,水温(20m),9.1,
2024-05-12 09:01:00,30,水温(30m),8.3,
2024-05-12 09:01:00,40,水温(40m),8.1,
2024-05-12 10:01:00,10,水温(10m),9.7,
2024-05-12 10:01:00,20,水温(20m),9.1,
2024-05-12 10:01:00,30,水温(30m),8.4,
2024-05-12 10:01:00,40,水温(40m),8.4,
2024-05-12 11:01:00,10,水温(10m),9.7,
2024-05-12 11:01:00,20,水温(20m),9.0,
2024-05-12 11:01:00,30,水温(30m),8.4,
2024-05-12 11:01:00,40,水温(40m),8.4,
2024-05-12 12:01:00,10,水温(10m),9.8,
2024-05-12 12:01:00,20,水温(20m),8.8,
2024-05-12 12:01:00,30,水温(30m),8.4,
2024-05-12 12:01:00,40,水温(40m),8.3,
2024-05-12 13:01:00,10,水温(10m),9.9,
2024-05-12 13:01:00,20,水温(20m),8.9,
2024-05-12 13:01:00,30,水温(30m),8.4,
2024-05-12 13:01:00,40,水温(40m),8.1,
2024-05-12 14:01:00,10,水温(10m),9.9,
2024-05-12 14:01:00,20,水温(20m),8.9,
2024-05-12 14:01:00,30,水温(30m),8.4,
2024-05-12 14:01:00,40,水温(40m),7.9,
2024-05-12 15:01:00,10,水温(10m),9.9,
2024-05-12 15:01:00,20,水温(20m),9.1,
2024-05-12 15:01:00,30,水温(30m),8.4,
2024-05-12 15:01:00,40,水温(40m),7.7,
2024-05-12 16:01:00,10,水温(10m),9.9,
2024-05-12 16:01:00,20,水温(20m),9.3,
2024-05-12 16:01:00,30,水温(30m),8.4,
2024-05-12 16:01:00,40,水温(40m),7.7,
2024-05-12 17:01:00,10,水温(10m),9.8,
2024-05-12 17:01:00,20,水温(20m),9.6,
2024-05-12 17:01:00,30,水温(30m),8.6,
2024-05-12 17:01:00,40,水温(40m),7.6,
2024-05-13 00:01:00,10,水温(10m),10.3,
2024-05-13 00:01:00,20,水温(20m),10.1,
2024-05-13 00:01:00,30,水温(30m),10.0,
2024-05-13 00:01:00,40,水温(40m),8.9,
2024-05-13 01:01:00,10,水温(10m),10.3,
2024-05-13 01:01:00,20,水温(20m),10.2,
2024-05-13 01:01:00,30,水温(30m),10.0,
2024-05-13 01:01:00,40,水温(40m),8.6,
2024-05-13 02:01:00,10,水温(10m),10.3,
2024-05-13 02:01:00,20,水温(20m),10.2,
2024-05-13 02:01:00,30,水温(30m),10.2,
2024-05-13 02:01:00,40,水温(40m),9.0,
2024-05-13 03:01:00,10,水温(10m),10.4,
2024-05-13 03:01:00,20,水温(20m),10.2,
2024-05-13 03:01:00,30,水温(30m),10.1,
2024-05-13 03:01:00,40,水温(40m),9.6,
2024-05-13 04:01:00,10,水温(10m),10.5,
2024-05-13 04:01:00,20,水温(20m),10.5,
2024-05-13 04:01:00,30,水温(30m),10.4,
2024-05-13 04:01:00,40,水温(40m),10.4,
2024-05-13 05:01:00,10,水温(10m),10.4,
2024-05-13 05:01:00,20,水温(20m),10.4,
2024-05-13 05:01:00,30,水温(30m),10.4,
2024-05-13 05:01:00,40,水温(40m),9.8,
2024-05-13 06:01:00,10,水温(10m),10.4,
2024-05-13 06:01:00,20,水温(20m),10.4,
2024-05-13 06:01:00,30,水温(30m),10.3,
2024-05-13 06:01:00,40,水温(40m),9.3,
2024-05-13 07:01:00,10,水温(10m),10.5,
2024-05-13 07:01:00,20,水温(20m),10.4,
2024-05-13 07:01:00,30,水温(30m),10.3,
2024-05-13 07:01:00,40,水温(40m),9.0,
2024-05-13 09:01:00,10,水温(10m),10.5,
2024-05-13 09:01:00,20,水温(20m),10.4,
2024-05-13 09:01:00,30,水温(30m),10.3,
2024-05-13 09:01:00,40,水温(40m),8.6,
2024-05-13 10:01:00,10,水温(10m),10.5,
2024-05-13 10:01:00,20,水温(20m),10.4,
2024-05-13 10:01:00,30,水温(30m),10.4,
2024-05-13 10:01:00,40,水温(40m),8.5,
2024-05-13 11:01:00,10,水温(10m),10.6,
2024-05-13 11:01:00,20,水温(20m),10.4,
2024-05-13 11:01:00,30,水温(30m),10.4,
2024-05-13 11:01:00,40,水温(40m),8.8,
2024-05-13 12:01:00,10,水温(10m),10.5,
2024-05-13 12:01:00,20,水温(20m),10.5,
2024-05-13 12:01:00,30,水温(30m),10.3,
2024-05-13 12:01:00,40,水温(40m),8.7,
2024-05-13 13:01:00,10,水温(10m),10.2,
2024-05-13 13:01:00,20,水温(20m),10.2,
2024-05-13 13:01:00,30,水温(30m),10.2,
2024-05-13 13:01:00,40,水温(40m),9.0,
2024-05-13 14:01:00,10,水温(10m),10.1,
2024-05-13 14:01:00,20,水温(20m),10.0,
2024-05-13 14:01:00,30,水温(30m),10.2,
2024-05-13 14:01:00,40,水温(40m),9.1,
2024-05-13 15:01:00,10,水温(10m),10.3,
2024-05-13 15:01:00,20,水温(20m),10.0,
2024-05-13 15:01:00,30,水温(30m),10.1,
2024-05-13 15:01:00,40,水温(40m),9.1,
2024-05-13 16:01:00,10,水温(10m),10.4,
2024-05-13 16:01:00,20,水温(20m),10.1,
2024-05-13 16:01:00,30,水温(30m),10.1,
2024-05-13 16:01:00,40,水温(40m),9.2,
2024-05-13 17:01:00,10,水温(10m),10.5,
2024-05-13 17:01:00,20,水温(20m),10.1,
2024-05-13 17:01:00,30,水温(30m),10.0,
2024-05-13 17:01:00,40,水温(40m),9.2,
2024-05-13 18:01:00,10,水温(10m),10.6,
2024-05-13 18:01:00,20,水温(20m),10.3,
2024-05-13 18:01:00,30,水温(30m),10.1,
2024-05-13 18:01:00,40,水温(40m),9.3,
2024-05-13 19:01:00,10,水温(10m),10.7,
2024-05-13 19:01:00,20,水温(20m),10.4,
2024-05-13 19:01:00,30,水温(30m),10.1,
2024-05-13 19:01:00,40,水温(40m),9.3,
2024-05-13 20:01:00,10,水温(10m),10.7,
2024-05-13 20:01:00,20,水温(20m),10.5,
2024-05-13 20:01:00,30,水温(30m),10.1,
2024-05-13 20:01:00,40,水温(40m),9.7,
2024-05-13 21:01:00,10,水温(10m),10.6,
2024-05-13 21:01:00,20,水温(20m),10.6,
2024-05-13 21:01:00,30,水温(30m),10.1,
2024-05-13 21:01:00,40,水温(40m),10.0,
2024-05-13 22:01:00,10,水温(10m),10.6,
2024-05-13 22:01:00,20,水温(20m),10.5,
2024-05-13 22:01:00,30,水温(30m),10.5,
2024-05-13 22:01:00,40,水温(40m),10.3,
2024-05-13 23:01:00,10,水温(10m),10.7,
2024-05-13 23:01:00,20,水温(20m),10.5,
2024-05-13 23:01:00,30,水温(30m),10.4,
2024-05-13 23:01:00,40,水温(40m),10.4,
2024-05-14 00:01:00,10,水温(10m),10.7,
2024-05-14 00:01:00,20,水温(20m),10.5,
2024-05-14 00:01:00,30,水温(30m),10.3,
2024-05-14 00:01:00,40,水温(40m),10.3,
2024-05-14 02:01:00,10,水温(10m),10.6,
2024-05-14 02:01:00,20,水温(20m),10.6,
2024-05-14 02:01:00,30,水温(30m),10.2,
2024-05-14 02:01:00,40,水温(40m),9.8,
2024-05-14 03:01:00,10,水温(10m),10.6,
2024-05-14 03:01:00,20,水温(20m),10.6,
2024-05-14 03:01:00,30,水温(30m),10.1,
2024-05-14 03:01:00,40,水温(40m),9.9,
2024-05-14 04:01:00,10,水温(10m),10.6,
2024-05-14 04:01:00,20,水温(20m),10.6,
2024-05-14 04:01:00,30,水温(30m),10.1,
2024-05-14 04:01:00,40,水温(40m),9.7,
2024-05-14 05:01:00,10,水温(10m),10.5,
2024-05-14 05:01:00,20,水温(20m),10.5,
2024-05-14 05:01:00,30,水温(30m),10.1,
2024-05-14 05:01:00,40,水温(40m),9.7,
2024-05-14 06:01:00,10,水温(10m),10.5,
2024-05-14 06:01:00,20,水温(20m),10.5,
2024-05-14 06:01:00,30,水温(30m),10.1,
2024-05-14 06:01:00,40,水温(40m),9.6,
2024-05-14 07:01:00,10,水温(10m),10.5,
2024-05-14 07:01:00,20,水温(20m),10.4,
2024-05-14 07:01:00,30,水温(30m),10.2,
2024-05-14 07:01:00,40,水温(40m),9.9,
2024-05-14 08:01:00,10,水温(10m),10.5,
2024-05-14 08:01:00,20,水温(20m),10.5,
2024-05-14 08:01:00,30,水温(30m),10.3,
2024-05-14 08:01:00,40,水温(40m),10.0,
2024-05-14 09:01:00,10,水温(10m),10.5,
2024-05-14 09:01:00,20,水温(20m),10.4,
2024-05-14 09:01:00,30,水温(30m),10.3,
2024-05-14 09:01:00,40,水温(40m),10.2,
2024-05-14 10:01:00,10,水温(10m),10.5,
2024-05-14 10:01:00,20,水温(20m),10.5,
2024-05-14 10:01:00,30,水温(30m),10.2,
2024-05-14 10:01:00,40,水温(40m),10.2,
2024-05-14 11:01:00,10,水温(10m),10.5,
2024-05-14 11:01:00,20,水温(20m),10.5,
2024-05-14 11:01:00,30,水温(30m),10.1,
2024-05-14 11:01:00,40,水温(40m),10.0,
2024-05-14 12:01:00,10,水温(10m),10.6,
2024-05-14 12:01:00,20,水温(20m),10.5,
2024-05-14 12:01:00,30,水温(30m),10.1,
2024-05-14 12:01:00,40,水温(40m),9.8,
2024-05-14 13:01:00,10,水温(10m),10.6,
2024-05-14 13:01:00,20,水温(20m),10.4,
2024-05-14 13:01:00,30,水温(30m),9.8,
2024-05-14 13:01:00,40,水温(40m),9.8,
2024-05-14 14:01:00,10,水温(10m),10.6,
2024-05-14 14:01:00,20,水温(20m),10.3,
2024-05-14 14:01:00,30,水温(30m),9.9,
2024-05-14 14:01:00,40,水温(40m),9.7,
2024-05-14 15:01:00,10,水温(10m),10.6,
2024-05-14 15:01:00,20,水温(20m),10.2,
2024-05-14 15:01:00,30,水温(30m),10.0,
2024-05-14 15:01:00,40,水温(40m),9.7,
2024-05-14 16:01:00,10,水温(10m),10.7,
2024-05-14 16:01:00,20,水温(20m),10.3,
2024-05-14 16:01:00,30,水温(30m),9.9,
2024-05-14 16:01:00,40,水温(40m),9.8,
2024-05-14 17:01:00,10,水温(10m),10.7,
2024-05-14 17:01:00,20,水温(20m),10.2,
2024-05-14 17:01:00,30,水温(30m),9.9,
2024-05-14 17:01:00,40,水温(40m),9.5,
2024-05-14 18:01:00,10,水温(10m),10.9,
2024-05-14 18:01:00,20,水温(20m),10.3,
2024-05-14 18:01:00,30,水温(30m),9.9,
2024-05-14 18:01:00,40,水温(40m),9.5,
2024-05-14 19:01:00,10,水温(10m),10.8,
2024-05-14 19:01:00,20,水温(20m),10.4,
2024-05-14 19:01:00,30,水温(30m),9.9,
2024-05-14 19:01:00,40,水温(40m),9.5,
2024-05-14 20:01:00,10,水温(10m),10.8,
2024-05-14 20:01:00,20,水温(20m),10.6,
2024-05-14 20:01:00,30,水温(30m),9.8,
2024-05-14 20:01:00,40,水温(40m),9.4,
2024-05-14 21:01:00,10,水温(10m),10.9,
2024-05-14 21:01:00,20,水温(20m),10.7,
2024-05-14 21:01:00,30,水温(30m),9.8,
2024-05-14 21:01:00,40,水温(40m),9.3,
2024-05-14 22:01:00,10,水温(10m),10.9,
2024-05-14 22:01:00,20,水温(20m),10.7,
2024-05-14 22:01:00,30,水温(30m),9.9,
2024-05-14 22:01:00,40,水温(40m),9.4,
2024-05-14 23:01:00,10,水温(10m),10.9,
2024-05-14 23:01:00,20,水温(20m),10.8,
2024-05-14 23:01:00,30,水温(30m),9.8,
2024-05-14 23:01:00,40,水温(40m),9.4,
2024-05-15 00:01:00,10,水温(10m),10.9,
2024-05-15 00:01:00,20,水温(20m),10.8,
2024-05-15 00:01:00,30,水温(30m),9.9,
2024-05-15 00:01:00,40,水温(40m),9.3,
2024-05-15 01:01:00,10,水温(10m),10.9,
2024-05-15 01:01:00,20,水温(20m),10.8,
2024-05-15 01:01:00,30,水温(30m),9.9,
2024-05-15 01:01:00,40,水温(40m),9.4,
2024-05-15 02:01:00,10,水温(10m),10.9,
2024-05-15 02:01:00,20,水温(20m),10.8,
2024-05-15 02:01:00,30,水温(30m),10.0,
2024-05-15 02:01:00,40,水温(40m),9.5,
2024-05-15 03:01:00,10,水温(10m),10.9,
2024-05-15 03:01:00,20,水温(20m),10.7,
2024-05-15 03:01:00,30,水温(30m),10.0,
2024-05-15 03:01:00,40,水温(40m),9.4,
2024-05-15 04:01:00,10,水温(10m),10.9,
2024-05-15 04:01:00,20,水温(20m),10.7,
2024-05-15 04:01:00,30,水温(30m),10.1,
2024-05-15 04:01:00,40,水温(40m),9.4,
2024-05-15 05:01:00,10,水温(10m),10.9,
2024-05-15 05:01:00,20,水温(20m),10.4,
2024-05-15 05:01:00,30,水温(30m),10.4,
2024-05-15 05:01:00,40,水温(40m),9.2,
2024-05-15 06:01:00,10,水温(10m),10.8,
2024-05-15 06:01:00,20,水温(20m),10.5,
2024-05-15 06:01:00,30,水温(30m),10.1,
2024-05-15 06:01:00,40,水温(40m),9.1,
2024-05-15 07:01:00,10,水温(10m),10.9,
2024-05-15 07:01:00,20,水温(20m),10.5,
2024-05-15 07:01:00,30,水温(30m),10.3,
2024-05-15 07:01:00,40,水温(40m),9.3,
2024-05-15 08:01:00,10,水温(10m),10.8,
2024-05-15 08:01:00,20,水温(20m),10.4,
2024-05-15 08:01:00,30,水温(30m),10.3,
2024-05-15 08:01:00,40,水温(40m),9.3,
2024-05-15 09:01:00,10,水温(10m),10.8,
2024-05-15 09:01:00,20,水温(20m),10.4,
2024-05-15 09:01:00,30,水温(30m),10.2,
2024-05-15 09:01:00,40,水温(40m),9.3,
2024-05-15 10:01:00,10,水温(10m),10.8,
2024-05-15 10:01:00,20,水温(20m),10.4,
2024-05-15 10:01:00,30,水温(30m),10.3,
2024-05-15 10:01:00,40,水温(40m),9.4,
2024-05-15 11:01:00,10,水温(10m),10.7,
2024-05-15 11:01:00,20,水温(20m),10.3,
2024-05-15 11:01:00,30,水温(30m),10.2,
2024-05-15 11:01:00,40,水温(40m),9.0,
2024-05-15 12:01:00,10,水温(10m),10.7,
2024-05-15 12:01:00,20,水温(20m),10.4,
2024-05-15 12:01:00,30,水温(30m),10.1,
2024-05-15 12:01:00,40,水温(40m),8.8,
2024-05-15 13:01:00,10,水温(10m),10.7,
2024-05-15 13:01:00,20,水温(20m),10.5,
2024-05-15 13:01:00,30,水温(30m),10.2,
2024-05-15 13:01:00,40,水温(40m),8.7,
2024-05-15 14:01:00,10,水温(10m),10.6,
2024-05-15 14:01:00,20,水温(20m),10.5,
2024-05-15 14:01:00,30,水温(30m),10.2,
2024-05-15 14:01:00,40,水温(40m),8.7,
2024-05-15 15:01:00,10,水温(10m),10.6,
2024-05-15 15:01:00,20,水温(20m),10.8,
2024-05-15 15:01:00,30,水温(30m),10.3,
2024-05-15 15:01:00,40,水温(40m),8.7,
2024-05-15 16:01:00,10,水温(10m),10.6,
2024-05-15 16:01:00,20,水温(20m),10.7,
2024-05-15 16:01:00,30,水温(30m),10.3,
2024-05-15 16:01:00,40,水温(40m),8.8,
2024-05-15 17:01:00,10,水温(10m),10.7,
2024-05-15 17:01:00,20,水温(20m),10.8,
2024-05-15 17:01:00,30,水温(30m),10.5,
2024-05-15 17:01:00,40,水温(40m),8.8,
2024-05-15 18:01:00,10,水温(10m),10.8,
2024-05-15 18:01:00,20,水温(20m),10.8,
2024-05-15 18:01:00,30,水温(30m),10.5,
2024-05-15 18:01:00,40,水温(40m),9.3,
2024-05-15 19:01:00,10,水温(10m),10.9,
2024-05-15 19:01:00,20,水温(20m),10.7,
2024-05-15 19:01:00,30,水温(30m),10.5,
2024-05-15 19:01:00,40,水温(40m),10.0,
2024-05-15 20:01:00,10,水温(10m),11.0,
2024-05-15 20:01:00,20,水温(20m),10.7,
2024-05-15 20:01:00,30,水温(30m),10.1,
2024-05-15 20:01:00,40,水温(40m),10.2,
2024-05-15 21:01:00,10,水温(10m),11.0,
2024-05-15 21:01:00,20,水温(20m),10.8,
2024-05-15 21:01:00,30,水温(30m),10.1,
2024-05-15 21:01:00,40,水温(40m),10.0,
2024-05-15 22:01:00,10,水温(10m),10.8,
2024-05-15 22:01:00,20,水温(20m),10.7,
2024-05-15 22:01:00,30,水温(30m),9.9,
2024-05-15 22:01:00,40,水温(40m),9.8,
2024-05-15 23:01:00,10,水温(10m),10.9,
2024-05-15 23:01:00,20,水温(20m),10.7,
2024-05-15 23:01:00,30,水温(30m),10.1,
2024-05-15 23:01:00,40,水温(40m),9.1,
2024-05-16 00:01:00,10,水温(10m),10.9,
2024-05-16 00:01:00,20,水温(20m),10.6,
2024-05-16 00:01:00,30,水温(30m),9.8,
2024-05-16 00:01:00,40,水温(40m),8.6,
2024-05-16 01:01:00,10,水温(10m),10.8,
2024-05-16 01:01:00,20,水温(20m),10.1,
2024-05-16 01:01:00,30,水温(30m),9.7,
2024-05-16 01:01:00,40,水温(40m),8.9,
2024-05-16 02:01:00,10,水温(10m),10.8,
2024-05-16 02:01:00,20,水温(20m),10.6,
2024-05-16 02:01:00,30,水温(30m),9.5,
2024-05-16 02:01:00,40,水温(40m),9.0,
2024-05-16 03:01:00,10,水温(10m),10.7,
2024-05-16 03:01:00,20,水温(20m),10.6,
2024-05-16 03:01:00,30,水温(30m),9.5,
2024-05-16 03:01:00,40,水温(40m),8.7,
2024-05-16 04:01:00,10,水温(10m),10.7,
2024-05-16 04:01:00,20,水温(20m),10.6,
2024-05-16 04:01:00,30,水温(30m),10.8,
2024-05-16 04:01:00,40,水温(40m),8.8,
2024-05-16 05:01:00,10,水温(10m),10.7,
2024-05-16 05:01:00,20,水温(20m),10.6,
2024-05-16 05:01:00,30,水温(30m),10.8,
2024-05-16 05:01:00,40,水温(40m),9.9,
2024-05-16 06:01:00,10,水温(10m),10.7,
2024-05-16 06:01:00,20,水温(20m),10.6,
2024-05-16 06:01:00,30,水温(30m),10.5,
2024-05-16 06:01:00,40,水温(40m),10.4,
2024-05-16 07:01:00,10,水温(10m),10.8,
2024-05-16 07:01:00,20,水温(20m),10.6,
2024-05-16 07:01:00,30,水温(30m),10.6,
2024-05-16 07:01:00,40,水温(40m),10.0,
2024-05-16 08:01:00,10,水温(10m),10.9,
2024-05-16 08:01:00,20,水温(20m),10.6,
2024-05-16 08:01:00,30,水温(30m),10.6,
2024-05-16 08:01:00,40,水温(40m),9.4,
2024-05-16 09:01:00,10,水温(10m),10.8,
2024-05-16 09:01:00,20,水温(20m),10.5,
2024-05-16 09:01:00,30,水温(30m),10.6,
2024-05-16 09:01:00,40,水温(40m),8.6,
2024-05-16 10:01:00,10,水温(10m),10.9,
2024-05-16 10:01:00,20,水温(20m),10.4,
2024-05-16 10:01:00,30,水温(30m),10.0,
2024-05-16 10:01:00,40,水温(40m),8.3,
2024-05-16 11:01:00,10,水温(10m),10.9,
2024-05-16 11:01:00,20,水温(20m),10.6,
2024-05-16 11:01:00,30,水温(30m),10.3,
2024-05-16 11:01:00,40,水温(40m),8.7,
2024-05-16 12:01:00,10,水温(10m),10.9,
2024-05-16 12:01:00,20,水温(20m),10.7,
2024-05-16 12:01:00,30,水温(30m),9.9,
2024-05-16 12:01:00,40,水温(40m),8.4,
2024-05-16 13:01:00,10,水温(10m),10.8,
2024-05-16 13:01:00,20,水温(20m),10.7,
2024-05-16 13:01:00,30,水温(30m),10.1,
2024-05-16 13:01:00,40,水温(40m),8.6,
2024-05-16 14:01:00,10,水温(10m),10.8,
2024-05-16 14:01:00,20,水温(20m),10.7,
2024-05-16 14:01:00,30,水温(30m),9.8,
2024-05-16 14:01:00,40,水温(40m),8.4,
2024-05-16 15:01:00,10,水温(10m),10.8,
2024-05-16 15:01:00,20,水温(20m),10.7,
2024-05-16 15:01:00,30,水温(30m),9.9,
2024-05-16 15:01:00,40,水温(40m),8.4,
2024-05-16 16:01:00,10,水温(10m),10.7,
2024-05-16 16:01:00,20,水温(20m),10.7,
2024-05-16 16:01:00,30,水温(30m),9.9,
2024-05-16 16:01:00,40,水温(40m),8.3,
2024-05-16 17:01:00,10,水温(10m),10.9,
2024-05-16 17:01:00,20,水温(20m),10.7,
2024-05-16 17:01:00,30,水温(30m),10.2,
2024-05-16 17:01:00,40,水温(40m),8.4,
2024-05-16 18:01:00,10,水温(10m),10.9,
2024-05-16 18:01:00,20,水温(20m),10.5,
2024-05-16 18:01:00,30,水温(30m),10.4,
2024-05-16 18:01:00,40,水温(40m),8.4,
2024-05-16 19:01:00,10,水温(10m),10.9,
2024-05-16 19:01:00,20,水温(20m),10.5,
2024-05-16 19:01:00,30,水温(30m),10.3,
2024-05-16 19:01:00,40,水温(40m),8.3,
2024-05-16 20:01:00,10,水温(10m),10.8,
2024-05-16 20:01:00,20,水温(20m),10.6,
2024-05-16 20:01:00,30,水温(30m),9.5,
2024-05-16 20:01:00,40,水温(40m),8.3,
2024-05-16 21:01:00,10,水温(10m),10.7,
2024-05-16 21:01:00,20,水温(20m),10.6,
2024-05-16 21:01:00,30,水温(30m),9.1,
2024-05-16 21:01:00,40,水温(40m),8.4,
2024-05-16 22:01:00,10,水温(10m),10.8,
2024-05-16 22:01:00,20,水温(20m),10.6,
2024-05-16 22:01:00,30,水温(30m),9.4,
2024-05-16 22:01:00,40,水温(40m),8.5,
2024-05-16 23:01:00,10,水温(10m),10.7,
2024-05-16 23:01:00,20,水温(20m),10.6,
2024-05-16 23:01:00,30,水温(30m),9.2,
2024-05-16 23:01:00,40,水温(40m),8.6,
2024-05-17 00:01:00,10,水温(10m),10.7,
2024-05-17 00:01:00,20,水温(20m),10.5,
2024-05-17 00:01:00,30,水温(30m),9.3,
2024-05-17 00:01:00,40,水温(40m),8.6,
2024-05-17 01:01:00,10,水温(10m),10.5,
2024-05-17 01:01:00,20,水温(20m),10.4,
2024-05-17 01:01:00,30,水温(30m),9.4,
2024-05-17 01:01:00,40,水温(40m),8.5,
2024-05-17 02:01:00,10,水温(10m),10.5,
2024-05-17 02:01:00,20,水温(20m),10.5,
2024-05-17 02:01:00,30,水温(30m),9.8,
2024-05-17 02:01:00,40,水温(40m),8.3,
2024-05-17 03:01:00,10,水温(10m),10.4,
2024-05-17 03:01:00,20,水温(20m),10.4,
2024-05-17 03:01:00,30,水温(30m),9.3,
2024-05-17 03:01:00,40,水温(40m),8.2,
2024-05-17 04:01:00,10,水温(10m),10.4,
2024-05-17 04:01:00,20,水温(20m),10.4,
2024-05-17 04:01:00,30,水温(30m),8.9,
2024-05-17 04:01:00,40,水温(40m),8.4,
2024-05-17 05:01:00,10,水温(10m),10.5,
2024-05-17 05:01:00,20,水温(20m),10.4,
2024-05-17 05:01:00,30,水温(30m),8.9,
2024-05-17 05:01:00,40,水温(40m),8.3,
2024-05-17 06:01:00,10,水温(10m),10.5,
2024-05-17 06:01:00,20,水温(20m),10.4,
2024-05-17 06:01:00,30,水温(30m),8.7,
2024-05-17 06:01:00,40,水温(40m),8.2,
2024-05-17 07:01:00,10,水温(10m),10.5,
2024-05-17 07:01:00,20,水温(20m),10.4,
2024-05-17 07:01:00,30,水温(30m),8.9,
2024-05-17 07:01:00,40,水温(40m),8.1,
2024-05-17 08:01:00,10,水温(10m),10.6,
2024-05-17 08:01:00,20,水温(20m),10.3,
2024-05-17 08:01:00,30,水温(30m),9.1,
2024-05-17 08:01:00,40,水温(40m),8.3,
2024-05-17 09:01:00,10,水温(10m),10.5,
2024-05-17 09:01:00,20,水温(20m),10.4,
2024-05-17 09:01:00,30,水温(30m),8.9,
2024-05-17 09:01:00,40,水温(40m),8.3,
2024-05-17 10:01:00,10,水温(10m),10.4,
2024-05-17 10:01:00,20,水温(20m),10.6,
2024-05-17 10:01:00,30,水温(30m),8.9,
